,Unnamed: 0,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_reason,payment_plan_start_date,orig_projected_additional_accrued_interest,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
4206,4206,18000.0,18000.0,18000.0, 36 months,19.89,667.94,E,E3,Duel rate/ blackjack dealer ,8 years,RENT,60000.0,Not Verified,Dec-2015,n,credit_card,AZ,27.76,0.0,Jan-2004,675.0,679.0,0.0,47.0,,20.0,0.0,8617.0,27.8,28.0,w,Oct-2017,0.0,,1.0,Individual,,,,0.0,16142.0,39401.0,2.0,3.0,2.0,2.0,4.0,30784.0,63.0,3.0,6.0,2792.0,49.0,31000.0,3.0,2.0,14.0,8.0,2189.0,8434.0,48.6,0.0,0.0,135.0,143.0,3.0,3.0,0.0,9.0,,4.0,80.0,0.0,6.0,11.0,7.0,9.0,6.0,17.0,22.0,11.0,19.0,0.0,0.0,0.0,5.0,92.9,28.6,0.0,0.0,80253.0,39401.0,16400.0,49253.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9719,9719,20000.0,20000.0,19825.0, 60 months,16.99,496.95,D,D3,maintenance supervisor,10+ years,RENT,75000.0,Source Verified,Dec-2015,n,debt_consolidation,FL,35.92,0.0,Jul-2001,715.0,719.0,0.0,,,40.0,0.0,30616.0,48.1,56.0,f,Feb-2019,0.0,,1.0,Individual,,,,0.0,97.0,73592.0,2.0,2.0,0.0,1.0,14.0,42976.0,54.0,6.0,21.0,4494.0,49.0,63700.0,0.0,0.0,3.0,22.0,1887.0,11420.0,61.2,0.0,0.0,132.0,173.0,1.0,1.0,0.0,4.0,,12.0,,0.0,16.0,31.0,18.0,24.0,11.0,38.0,45.0,31.0,40.0,0.0,0.0,0.0,6.0,100.0,11.8,0.0,0.0,119860.0,73592.0,29400.0,56160.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8199,8199,7000.0,7000.0,7000.0, 36 months,7.89,219.0,A,A5,Hay squeeze driver ,2 years,RENT,50000.0,Source Verified,Dec-2015,n,debt_consolidation,CA,11.86,0.0,Apr-2000,715.0,719.0,0.0,,,9.0,0.0,6743.0,30.1,16.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,27149.0,0.0,2.0,0.0,1.0,14.0,20406.0,109.0,0.0,2.0,2708.0,66.0,22400.0,0.0,0.0,0.0,3.0,3017.0,15363.0,26.5,0.0,0.0,88.0,188.0,13.0,13.0,0.0,13.0,,13.0,,0.0,3.0,4.0,6.0,12.0,3.0,7.0,13.0,4.0,9.0,0.0,0.0,0.0,0.0,100.0,16.7,0.0,0.0,41205.0,27149.0,20900.0,18805.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8458,8458,13900.0,13900.0,13900.0, 36 months,22.99,538.0,F,F2,Maintenance Director ,3 years,RENT,72500.0,Verified,Dec-2015,n,debt_consolidation,TX,29.56,1.0,Jun-2003,670.0,674.0,0.0,23.0,,14.0,0.0,3327.0,45.0,19.0,w,Oct-2017,0.0,34.0,1.0,Individual,,,,0.0,5855.0,80317.0,3.0,8.0,4.0,4.0,2.0,76990.0,104.0,1.0,2.0,1729.0,95.0,7400.0,4.0,1.0,8.0,6.0,5737.0,1115.0,72.1,0.0,0.0,150.0,45.0,8.0,2.0,0.0,8.0,,8.0,,1.0,3.0,4.0,3.0,3.0,13.0,5.0,5.0,4.0,14.0,0.0,0.0,0.0,5.0,89.5,33.3,0.0,0.0,86327.0,80317.0,4000.0,78927.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9410,9410,20000.0,20000.0,20000.0, 36 months,5.32,602.3,A,A1,Carman,8 years,MORTGAGE,65000.0,Verified,Dec-2015,n,credit_card,AZ,12.49,0.0,Mar-2004,770.0,774.0,1.0,,,13.0,0.0,77365.0,22.0,24.0,w,Apr-2017,0.0,,1.0,Individual,,,,0.0,0.0,190497.0,0.0,0.0,0.0,1.0,13.0,0.0,,0.0,1.0,9901.0,22.0,147300.0,0.0,6.0,1.0,2.0,15875.0,53414.0,22.7,0.0,0.0,125.0,140.0,15.0,13.0,3.0,41.0,,2.0,,0.0,5.0,9.0,6.0,7.0,4.0,12.0,17.0,9.0,13.0,0.0,0.0,0.0,0.0,100.0,16.7,0.0,0.0,282100.0,77365.0,69100.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5740,5740,12500.0,12500.0,12500.0, 36 months,9.17,398.49,B,B2,teacher ,5 years,MORTGAGE,47553.0,Source Verified,Dec-2015,n,credit_card,OR,17.39,0.0,Jun-1989,720.0,724.0,0.0,,,19.0,0.0,8962.0,49.0,26.0,w,Jan-2019,0.0,,1.0,Individual,,,,0.0,0.0,149557.0,0.0,5.0,0.0,0.0,27.0,42048.0,83.0,1.0,2.0,4144.0,74.0,18300.0,0.0,0.0,0.0,2.0,10683.0,6427.0,57.2,0.0,0.0,78.0,318.0,10.0,10.0,2.0,17.0,,17.0,,0.0,4.0,5.0,6.0,6.0,10.0,13.0,14.0,5.0,19.0,0.0,0.0,0.0,1.0,100.0,40.0,0.0,0.0,174382.0,51010.0,15000.0,50980.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6797,6797,10000.0,10000.0,9825.0, 36 months,17.27,357.88,D,D3,Banker ,2 years,RENT,40000.0,Verified,Dec-2015,n,debt_consolidation,TX,29.91,0.0,Jan-2008,670.0,674.0,0.0,,,8.0,0.0,10069.0,86.8,8.0,f,Sep-2018,0.0,,1.0,Individual,,,,0.0,0.0,35226.0,1.0,2.0,2.0,2.0,4.0,25157.0,95.0,0.0,0.0,2253.0,93.0,11600.0,0.0,0.0,0.0,2.0,4403.0,275.0,96.8,0.0,0.0,7.0,95.0,44.0,4.0,0.0,44.0,,,,0.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,8.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,38101.0,35226.0,8500.0,26501.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5944,5944,8000.0,8000.0,8000.0, 36 months,8.49,252.51,B,B1,"Director, Business & Strategy Planning ",7 years,MORTGAGE,150000.0,Not Verified,Dec-2015,n,credit_card,CT,33.01,1.0,Feb-1990,690.0,694.0,0.0,4.0,,25.0,0.0,61262.0,70.0,39.0,w,Mar-2019,0.0,52.0,1.0,Individual,,,,0.0,0.0,326077.0,1.0,3.0,0.0,2.0,17.0,31893.0,64.0,2.0,5.0,14929.0,74.0,87500.0,0.0,1.0,2.0,7.0,13587.0,15623.0,72.3,0.0,248.0,138.0,310.0,3.0,3.0,3.0,10.0,52.0,6.0,4.0,0.0,7.0,17.0,7.0,12.0,8.0,20.0,27.0,18.0,24.0,0.0,0.0,0.0,2.0,94.9,85.7,0.0,0.0,394425.0,126278.0,56300.0,49637.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2215,2215,2000.0,2000.0,2000.0, 36 months,12.88,67.28,C,C2,Manager,10+ years,RENT,52000.0,Verified,Dec-2015,n,credit_card,CA,29.26,0.0,May-2002,685.0,689.0,0.0,41.0,,10.0,0.0,6746.0,48.5,38.0,w,Jul-2018,0.0,45.0,1.0,Individual,,,,0.0,0.0,44932.0,1.0,3.0,2.0,3.0,4.0,38186.0,90.0,0.0,2.0,3365.0,80.0,13900.0,0.0,1.0,2.0,5.0,4992.0,329.0,95.2,0.0,0.0,144.0,163.0,21.0,4.0,0.0,53.0,45.0,4.0,41.0,2.0,2.0,3.0,3.0,21.0,8.0,7.0,30.0,3.0,10.0,0.0,0.0,0.0,2.0,89.5,100.0,0.0,0.0,56140.0,44932.0,6900.0,42240.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3996,3996,13225.0,13225.0,13225.0, 60 months,25.09,388.87,F,F4,Network Administrator ,4 years,RENT,45000.0,Not Verified,Dec-2015,n,credit_card,KS,22.21,0.0,Sep-2004,665.0,669.0,1.0,,,15.0,0.0,13332.0,45.2,32.0,w,Jan-2017,0.0,,1.0,Individual,,,,0.0,0.0,50525.0,2.0,1.0,1.0,1.0,11.0,37193.0,97.0,5.0,7.0,4541.0,74.0,29500.0,1.0,0.0,2.0,9.0,3368.0,12605.0,46.4,0.0,0.0,135.0,34.0,5.0,5.0,0.0,5.0,,1.0,,0.0,5.0,6.0,9.0,11.0,17.0,12.0,14.0,6.0,15.0,0.0,0.0,0.0,7.0,100.0,22.2,0.0,0.0,67886.0,50525.0,23500.0,38386.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7062,7062,10000.0,10000.0,10000.0, 36 months,10.78,326.35,B,B4,manager/bartender,10+ years,RENT,65000.0,Not Verified,Dec-2015,n,credit_card,CT,35.69,0.0,May-2009,730.0,734.0,1.0,,,13.0,0.0,10376.0,23.4,24.0,w,Mar-2017,0.0,,1.0,Individual,,,,0.0,0.0,56704.0,0.0,4.0,2.0,3.0,9.0,46328.0,67.0,1.0,3.0,6033.0,50.0,44300.0,2.0,6.0,4.0,6.0,4362.0,23328.0,30.4,0.0,0.0,79.0,75.0,11.0,9.0,0.0,11.0,,5.0,,0.0,2.0,3.0,5.0,7.0,9.0,9.0,14.0,3.0,13.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,113849.0,56704.0,33500.0,69549.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6876,6876,10000.0,10000.0,10000.0, 36 months,13.44,339.07,C,C3,Customer service,10+ years,RENT,33000.0,Verified,Dec-2015,n,debt_consolidation,PA,15.05,1.0,Mar-2009,660.0,664.0,0.0,20.0,,8.0,0.0,5793.0,93.4,11.0,w,Dec-2018,0.0,20.0,1.0,Individual,,,,0.0,0.0,94501.0,0.0,4.0,1.0,2.0,12.0,88708.0,92.0,0.0,0.0,3716.0,92.0,6200.0,0.0,0.0,0.0,2.0,11813.0,269.0,95.0,0.0,0.0,81.0,71.0,49.0,12.0,0.0,56.0,,,20.0,1.0,3.0,3.0,3.0,3.0,6.0,4.0,5.0,4.0,8.0,0.0,0.0,1.0,1.0,90.9,100.0,0.0,0.0,103118.0,94501.0,5400.0,96918.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5336,5336,8000.0,8000.0,8000.0, 36 months,10.78,261.08,B,B4,General Manager ,3 years,OWN,40000.0,Verified,Dec-2015,n,debt_consolidation,NC,11.46,0.0,Feb-1997,700.0,704.0,0.0,,,9.0,0.0,4819.0,35.7,12.0,w,Aug-2018,0.0,,1.0,Individual,,,,0.0,254.0,7605.0,0.0,1.0,0.0,1.0,16.0,2786.0,69.0,2.0,4.0,1752.0,43.0,13500.0,2.0,0.0,2.0,5.0,845.0,7477.0,35.0,0.0,0.0,226.0,52.0,8.0,8.0,0.0,8.0,,5.0,,0.0,6.0,7.0,7.0,8.0,2.0,8.0,10.0,7.0,9.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,17553.0,7605.0,11500.0,4053.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
145,145,15000.0,15000.0,15000.0, 36 months,7.49,466.53,A,A4,,,MORTGAGE,45000.0,Verified,Dec-2015,n,debt_consolidation,CA,10.67,3.0,Jan-1993,710.0,714.0,0.0,12.0,,10.0,0.0,16173.0,43.5,20.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,194062.0,0.0,0.0,0.0,0.0,275.0,0.0,,0.0,1.0,4517.0,44.0,37200.0,1.0,0.0,1.0,1.0,24258.0,15785.0,30.5,0.0,0.0,275.0,182.0,18.0,18.0,2.0,27.0,12.0,5.0,12.0,0.0,2.0,4.0,5.0,11.0,1.0,9.0,17.0,4.0,10.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,226200.0,16173.0,22700.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2300,2300,29050.0,29050.0,29050.0, 60 months,19.48,761.27,E,E2,Administrative Assistant,9 years,OWN,84000.0,Source Verified,Dec-2015,n,other,NY,10.9,0.0,Mar-1998,730.0,734.0,1.0,,,6.0,0.0,11517.0,96.8,11.0,w,Oct-2017,0.0,,1.0,Individual,,,,0.0,0.0,23265.0,0.0,1.0,0.0,0.0,73.0,11748.0,,0.0,0.0,5743.0,97.0,11900.0,1.0,1.0,1.0,0.0,4653.0,280.0,95.9,0.0,0.0,93.0,213.0,40.0,40.0,0.0,81.0,,0.0,,0.0,2.0,3.0,3.0,4.0,2.0,5.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,51593.0,23265.0,6800.0,39693.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
1242,1242,5000.0,5000.0,5000.0, 36 months,11.99,166.05,C,C1,SERVER,1 year,RENT,35000.0,Source Verified,Dec-2015,n,debt_consolidation,GA,27.9,0.0,Sep-2011,670.0,674.0,0.0,,,8.0,0.0,1756.0,53.2,8.0,w,Dec-2018,0.0,,1.0,Individual,,,,0.0,144.0,51815.0,2.0,4.0,1.0,2.0,4.0,49673.0,82.0,1.0,2.0,1191.0,81.0,3300.0,0.0,0.0,0.0,5.0,6477.0,1509.0,44.1,0.0,0.0,51.0,31.0,1.0,1.0,0.0,1.0,,16.0,,0.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,8.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,64086.0,51815.0,2700.0,60309.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2586,2586,35000.0,35000.0,35000.0, 60 months,18.49,898.13,D,D5,Director of Planning,10+ years,MORTGAGE,150000.0,Verified,Dec-2015,n,debt_consolidation,TX,16.97,0.0,Nov-1992,700.0,704.0,0.0,67.0,,14.0,0.0,29661.0,58.4,22.0,f,Mar-2019,0.0,,1.0,Individual,,,,0.0,70.0,267186.0,1.0,4.0,1.0,1.0,2.0,49149.0,94.0,0.0,3.0,14870.0,76.0,50800.0,0.0,0.0,0.0,5.0,20553.0,11673.0,71.3,0.0,0.0,136.0,277.0,16.0,2.0,3.0,174.0,67.0,,67.0,1.0,4.0,6.0,4.0,7.0,4.0,9.0,15.0,6.0,14.0,0.0,0.0,0.0,1.0,68.2,50.0,0.0,0.0,295347.0,78810.0,40700.0,52547.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
251,251,31075.0,31075.0,31075.0, 36 months,7.49,966.49,A,A4,Lieutenant,10+ years,RENT,70000.0,Source Verified,Dec-2015,n,credit_card,GA,17.18,0.0,Apr-1991,725.0,729.0,1.0,,,10.0,0.0,31640.0,48.6,28.0,w,Jul-2016,0.0,,1.0,Individual,,,,0.0,0.0,135003.0,1.0,1.0,1.0,1.0,12.0,24347.0,91.0,1.0,1.0,17645.0,61.0,65100.0,1.0,5.0,1.0,2.0,15000.0,32706.0,47.8,0.0,0.0,137.0,296.0,3.0,3.0,3.0,31.0,,3.0,,0.0,4.0,5.0,7.0,12.0,8.0,8.0,15.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,174717.0,55987.0,62600.0,26717.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3539,3539,6025.0,6025.0,6025.0, 36 months,13.99,205.9,C,C4,Pharmacist ,8 years,OWN,100000.0,Verified,Dec-2015,n,other,MA,13.28,0.0,May-2007,685.0,689.0,0.0,,,13.0,0.0,22549.0,81.7,24.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,282265.0,1.0,3.0,1.0,4.0,1.0,22701.0,81.0,3.0,3.0,7109.0,81.0,27600.0,1.0,6.0,0.0,7.0,23522.0,0.0,101.8,0.0,0.0,87.0,103.0,9.0,1.0,1.0,26.0,,13.0,,0.0,3.0,7.0,3.0,6.0,9.0,8.0,13.0,8.0,13.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,303093.0,45250.0,11200.0,27993.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9340,9340,9000.0,9000.0,9000.0, 36 months,12.59,301.48,C,C2,technicain,< 1 year,MORTGAGE,47000.0,Source Verified,Dec-2015,n,debt_consolidation,MD,7.14,0.0,Jun-2003,685.0,689.0,2.0,75.0,,9.0,0.0,11698.0,45.2,16.0,w,Jan-2017,0.0,75.0,1.0,Individual,,,,0.0,0.0,157572.0,3.0,0.0,0.0,0.0,26.0,0.0,,4.0,5.0,5150.0,45.0,25900.0,0.0,0.0,2.0,6.0,17508.0,7312.0,58.9,0.0,0.0,150.0,46.0,3.0,3.0,1.0,3.0,,3.0,,1.0,4.0,5.0,5.0,7.0,4.0,8.0,11.0,5.0,9.0,0.0,0.0,0.0,4.0,93.7,60.0,0.0,0.0,194136.0,11698.0,17800.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8114,8114,19450.0,19450.0,19450.0, 60 months,18.2,496.03,E,E1,Financial specialist,1 year,MORTGAGE,43000.0,Not Verified,Dec-2015,n,debt_consolidation,OH,26.29,0.0,Apr-1998,730.0,734.0,0.0,,,10.0,0.0,33679.0,73.2,33.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,173312.0,0.0,1.0,0.0,0.0,28.0,13130.0,39.0,1.0,1.0,13982.0,59.0,46000.0,0.0,2.0,0.0,1.0,17331.0,9321.0,78.3,0.0,0.0,166.0,212.0,10.0,10.0,3.0,10.0,,,,0.0,5.0,5.0,7.0,17.0,6.0,8.0,24.0,5.0,10.0,0.0,0.0,0.0,1.0,100.0,71.4,0.0,0.0,215286.0,46809.0,43000.0,33664.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6127,6127,10000.0,10000.0,10000.0, 36 months,9.8,321.74,B,B3,Director Of Operations,10+ years,MORTGAGE,175000.0,Not Verified,Dec-2015,n,credit_card,CA,7.97,0.0,Feb-2003,665.0,669.0,1.0,34.0,,6.0,0.0,8898.0,91.7,17.0,w,Mar-2019,0.0,66.0,1.0,Individual,,,,0.0,0.0,490519.0,1.0,0.0,0.0,0.0,96.0,0.0,,1.0,2.0,6914.0,92.0,9700.0,4.0,0.0,2.0,2.0,81753.0,639.0,92.5,0.0,0.0,154.0,150.0,3.0,3.0,1.0,3.0,85.0,1.0,34.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,11.0,5.0,6.0,0.0,0.0,0.0,1.0,75.0,66.7,0.0,0.0,541700.0,8898.0,8500.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
467,467,5875.0,5875.0,5875.0, 36 months,15.77,205.89,D,D1,manufacturing driver,10+ years,RENT,56000.0,Verified,Dec-2015,n,debt_consolidation,IL,25.65,0.0,Oct-2005,670.0,674.0,2.0,,,5.0,0.0,928.0,38.7,11.0,w,Mar-2018,0.0,,1.0,Individual,,,,0.0,200.0,40710.0,3.0,3.0,2.0,3.0,1.0,39782.0,74.0,2.0,2.0,667.0,72.0,2400.0,2.0,5.0,3.0,5.0,8142.0,333.0,66.7,0.0,0.0,122.0,12.0,5.0,1.0,0.0,12.0,,1.0,,0.0,1.0,2.0,1.0,1.0,9.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,56536.0,40710.0,1000.0,54136.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7928,7928,6000.0,6000.0,6000.0, 36 months,9.76,192.93,B,B3,Parts Advisor,10+ years,RENT,25000.0,Source Verified,Dec-2015,n,debt_consolidation,MN,16.47,0.0,Sep-1990,660.0,664.0,1.0,,70.0,6.0,1.0,10548.0,61.3,11.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,10548.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,3737.0,61.0,17200.0,0.0,0.0,1.0,1.0,1758.0,6636.0,60.5,0.0,0.0,,303.0,5.0,5.0,1.0,5.0,,5.0,,0.0,5.0,6.0,5.0,7.0,0.0,6.0,10.0,6.0,6.0,0.0,0.0,0.0,1.0,100.0,80.0,1.0,0.0,17200.0,10548.0,16800.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9180,9180,11225.0,11225.0,11225.0, 60 months,26.77,341.22,G,G1,Machine Operator,1 year,RENT,31200.0,Verified,Dec-2015,n,debt_consolidation,GA,26.31,0.0,Mar-2001,695.0,699.0,5.0,,,20.0,0.0,13942.0,29.7,49.0,f,Feb-2017,0.0,,1.0,Individual,,,,0.0,0.0,44083.0,6.0,5.0,4.0,6.0,2.0,30141.0,101.0,4.0,5.0,6929.0,57.0,46900.0,2.0,0.0,10.0,11.0,2593.0,24571.0,22.0,0.0,0.0,147.0,128.0,3.0,2.0,2.0,5.0,,1.0,,0.0,1.0,4.0,7.0,16.0,14.0,15.0,32.0,4.0,20.0,0.0,0.0,0.0,8.0,100.0,20.0,0.0,0.0,76812.0,44083.0,31500.0,29912.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3835,3835,19400.0,19400.0,19375.0, 60 months,18.99,503.14,E,E1,Manager,8 years,RENT,48500.0,Not Verified,Dec-2015,n,debt_consolidation,MS,23.5,0.0,Nov-2007,675.0,679.0,1.0,40.0,,13.0,0.0,6468.0,35.5,24.0,w,Jun-2017,0.0,,1.0,Individual,,,,0.0,0.0,64707.0,3.0,5.0,1.0,2.0,12.0,58239.0,106.0,3.0,3.0,2082.0,59.0,18200.0,1.0,4.0,2.0,5.0,4977.0,8448.0,21.0,0.0,0.0,82.0,97.0,1.0,1.0,0.0,1.0,,6.0,,0.0,2.0,4.0,5.0,5.0,16.0,8.0,8.0,4.0,13.0,0.0,0.0,0.0,4.0,83.3,20.0,0.0,0.0,82744.0,64707.0,10700.0,64544.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6367,6367,8000.0,8000.0,8000.0, 36 months,12.88,269.09,C,C2,Table Games,10+ years,RENT,78000.0,Source Verified,Dec-2015,n,debt_consolidation,NV,8.17,0.0,Sep-2005,665.0,669.0,0.0,,56.0,3.0,1.0,0.0,0.0,8.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,20853.0,1.0,1.0,1.0,1.0,7.0,20853.0,94.0,1.0,1.0,0.0,90.0,1000.0,2.0,0.0,5.0,2.0,10427.0,1000.0,0.0,0.0,0.0,7.0,123.0,3.0,3.0,0.0,3.0,,7.0,,0.0,0.0,0.0,2.0,3.0,2.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,23209.0,20853.0,1000.0,22209.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7422,7422,11000.0,11000.0,11000.0, 36 months,7.89,344.15,A,A5,Environmental Scientist,2 years,MORTGAGE,63000.0,Source Verified,Dec-2015,n,credit_card,SC,31.45,0.0,Aug-2002,680.0,684.0,0.0,,,7.0,0.0,14238.0,46.5,26.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,206.0,93770.0,0.0,2.0,0.0,1.0,16.0,79532.0,64.0,2.0,2.0,10354.0,53.0,30600.0,0.0,0.0,1.0,3.0,13396.0,14527.0,46.4,0.0,0.0,147.0,160.0,8.0,8.0,0.0,25.0,,8.0,,0.0,3.0,4.0,4.0,6.0,18.0,5.0,8.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,112143.0,93770.0,27100.0,81543.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3738,3738,2000.0,2000.0,2000.0, 36 months,16.59,70.9,D,D2,Teacher,5 years,OWN,34435.0,Not Verified,Dec-2015,n,other,VA,9.27,3.0,Aug-2000,685.0,689.0,0.0,23.0,,3.0,0.0,390.0,97.5,26.0,w,Sep-2018,0.0,24.0,1.0,Individual,,,,0.0,0.0,29246.0,1.0,1.0,0.0,0.0,41.0,28856.0,107.0,1.0,1.0,0.0,107.0,400.0,0.0,0.0,0.0,1.0,14623.0,,,0.0,0.0,182.0,184.0,5.0,5.0,0.0,,23.0,,23.0,1.0,0.0,1.0,0.0,2.0,7.0,2.0,19.0,1.0,3.0,0.0,0.0,0.0,1.0,61.5,,0.0,0.0,27296.0,29246.0,0.0,26896.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6697,6697,27000.0,27000.0,27000.0, 60 months,13.99,628.11,C,C4,Balvenie Ambassador,2 years,RENT,94000.0,Verified,Dec-2015,n,credit_card,TX,16.09,3.0,Oct-2002,665.0,669.0,3.0,60.0,,13.0,0.0,27499.0,60.0,25.0,w,Jul-2017,3.0,3.0,1.0,Individual,,,,0.0,170.0,52945.0,0.0,3.0,0.0,0.0,27.0,25446.0,64.0,1.0,3.0,8394.0,60.0,45500.0,0.0,0.0,4.0,3.0,4072.0,4913.0,61.0,0.0,0.0,154.0,158.0,11.0,11.0,0.0,11.0,,0.0,,0.0,8.0,10.0,13.0,15.0,5.0,10.0,20.0,8.0,13.0,,0.0,3.0,1.0,92.0,37.5,0.0,0.0,85166.0,53554.0,39300.0,39666.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2740,2740,28000.0,28000.0,28000.0, 60 months,17.97,710.56,D,D4,PROJECT MANAGER,10+ years,MORTGAGE,120000.0,Not Verified,Dec-2015,n,credit_card,OR,21.82,0.0,Nov-2000,685.0,689.0,1.0,,,34.0,0.0,34334.0,66.7,71.0,w,Dec-2018,0.0,,1.0,Individual,,,,0.0,0.0,340518.0,1.0,4.0,1.0,3.0,1.0,93282.0,18.0,3.0,6.0,3562.0,57.0,51500.0,0.0,22.0,4.0,9.0,11742.0,5808.0,64.8,0.0,0.0,181.0,135.0,7.0,1.0,1.0,8.0,,0.0,,0.0,7.0,15.0,11.0,14.0,31.0,29.0,39.0,15.0,34.0,0.0,0.0,0.0,4.0,100.0,45.5,0.0,0.0,377734.0,127616.0,16500.0,99161.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
